id,x,y,z,ablated,v,bulkheadyoungs,nickdepth,nickw,nickc,bbmin
1045,-0.247821,3.42524,0.63947,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
59,-0.266607,3.4255,0.498418,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
187,-0.208424,3.42513,0.77103,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
1045,-0.247821,3.42524,0.63947,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
616,-0.146141,3.42499,0.882661,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
187,-0.208424,3.42513,0.77103,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
16,-0.0675109,3.42489,0.971332,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
616,-0.146141,3.42499,0.882661,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
16,-0.0675109,3.42489,0.971332,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
615,0.025857,3.42484,1.02224,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
615,0.025857,3.42484,1.02224,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
186,0.124999,3.42486,1.03866,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
186,0.124999,3.42486,1.03866,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
1044,0.224165,3.42483,1.02226,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
1044,0.224165,3.42483,1.02226,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
38,0.317516,3.42491,0.971331,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
38,0.317516,3.42491,0.971331,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
664,0.396163,3.42499,0.882681,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
664,0.396163,3.42499,0.882681,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
235,0.458427,3.42514,0.771016,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
235,0.458427,3.42514,0.771016,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
1093,0.497812,3.42524,0.639501,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
1093,0.497812,3.42524,0.639501,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
60,0.516618,3.42544,0.498445,0,3.49222,18,0.799965,0.198611,0.124845,0.502049
1045,-0.262887,3.43526,0.645505,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
59,-0.288179,3.43546,0.504782,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
187,-0.215331,3.43512,0.774713,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
1045,-0.262887,3.43526,0.645505,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
616,-0.146486,3.43486,0.881491,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
187,-0.215331,3.43512,0.774713,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
16,-0.0644666,3.43465,0.964382,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
616,-0.146486,3.43486,0.881491,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
16,-0.0644666,3.43465,0.964382,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
615,0.0280216,3.43458,1.01091,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
615,0.0280216,3.43458,1.01091,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
186,0.12492,3.43449,1.02642,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
186,0.12492,3.43449,1.02642,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
1044,0.221845,3.43456,1.01112,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
1044,0.221845,3.43456,1.01112,1,3.49222,18,0.799965,0.198611,0.124845,0.502049
