id,x,y,z,ablated,v,bulkheadyoungs,nickdepth,nickw,nickc,bbmin
1045,-0.271501,3.43317,0.639527,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
59,-0.297776,3.43343,0.495995,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
187,-0.226128,3.43282,0.772286,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
1045,-0.271501,3.43317,0.639527,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
616,-0.157704,3.43243,0.883453,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
187,-0.226128,3.43282,0.772286,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
16,-0.0722513,3.43208,0.969321,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
616,-0.157704,3.43243,0.883453,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
16,-0.0722513,3.43208,0.969321,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
615,0.0247535,3.43183,1.01837,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
615,0.0247535,3.43183,1.01837,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
186,0.12502,3.43175,1.03371,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
186,0.12502,3.43175,1.03371,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
1044,0.225286,3.43182,1.01832,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
1044,0.225286,3.43182,1.01832,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
38,0.322295,3.43207,0.969323,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
38,0.322295,3.43207,0.969323,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
664,0.407763,3.43242,0.883459,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
664,0.407763,3.43242,0.883459,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
235,0.476176,3.43282,0.772301,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
235,0.476176,3.43282,0.772301,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
1093,0.5215,3.43316,0.639541,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
1093,0.5215,3.43316,0.639541,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
60,0.547804,3.43341,0.496016,0,3.49222,1,0.808422,0.198611,0.124846,0.510505
1045,-0.303805,3.43337,0.648227,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
59,-0.332141,3.43349,0.502373,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
187,-0.245511,3.43308,0.778777,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
1045,-0.303805,3.43337,0.648227,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
616,-0.164934,3.43268,0.882947,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
187,-0.245511,3.43308,0.778777,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
16,-0.0721591,3.43226,0.960239,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
616,-0.164934,3.43268,0.882947,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
16,-0.0721591,3.43226,0.960239,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
615,0.0258223,3.43196,1.00309,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
615,0.0258223,3.43196,1.00309,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
186,0.12503,3.43186,1.0167,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
186,0.12503,3.43186,1.0167,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
1044,0.224251,3.43196,1.00316,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
1044,0.224251,3.43196,1.00316,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
38,0.322272,3.43226,0.960349,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
38,0.322272,3.43226,0.960349,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
664,0.415043,3.43267,0.883031,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
664,0.415043,3.43267,0.883031,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
235,0.495563,3.43307,0.778814,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
235,0.495563,3.43307,0.778814,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
1093,0.553775,3.43336,0.648241,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
1093,0.553775,3.43336,0.648241,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
60,0.582086,3.43349,0.502406,1,3.49222,1,0.808422,0.198611,0.124846,0.510505
1045,-0.296836,3.45397,0.647992,0,3.99222,1,0.835864,0.198611,0.124841,0.537948
59,-0.325757,3.45432,0.496547,0,3.99222,1,0.835864,0.198611,0.124841,0.537948
187,-0.246871,3.45368,0.786204,0,3.99222,1,0.835864,0.198611,0.124841,0.537948
1045,-0.296836,3.45397,0.647992,0,3.99222,1,0.835864,0.198611,0.124841,0.537948
616,-0.1719,3.45336,0.900136,0,3.99222,1,0.835864,0.198611,0.124841,0.537948
187,-0.246871,3.45368,0.786204,0,3.99222,1,0.835864,0.198611,0.124841,0.537948
16,-0.0789886,3.4531,0.985469,0,3.99222,1,0.835864,0.198611,0.124841,0.537948
616,-0.1719,3.45336,0.900136,0,3.99222,1,0.835864,0.198611,0.124841,0.537948
16,-0.0789886,3.4531,0.985469,0,3.99222,1,0.835864,0.198611,0.124841,0.537948
615,0.0231706,3.45293,1.03358,0,3.99222,1,0.835864,0.198611,0.124841,0.537948
615,0.0231706,3.45293,1.03358,0,3.99222,1,0.835864,0.198611,0.124841,0.537948
186,0.12504,3.45288,1.04841,0,3.99222,1,0.835864,0.198611,0.124841,0.537948
