p,v,maxx,maxy,maxz,maxb,v_add,bulkheadyoungs,cortexyoungs,junctionyoungs,ftot,ratot,datot,actot,tavg
0.278125,3.49222,0.928842,4.97924,1.07126,0.847927,1.77,1,1,2.5,1.1808,15.8042,16.985,15.8042,0.0695201
0.574822,3.99222,0.992473,5.09799,1.12846,0.903084,1.77,1,1,2.5,2.49669,15.8042,18.3009,15.8042,0.136424
0.846884,4.49222,1.0445,5.23746,1.18362,0.950006,1.77,1,1,2.5,3.7918,15.8042,19.596,15.8042,0.193498
1.09523,4.99222,1.09036,5.38094,1.23382,0.992088,1.77,1,1,2.5,5.05561,15.8042,20.8598,15.8042,0.242361
1.32408,5.49222,1.13261,5.52012,1.27982,1.03142,1.77,1,1,2.5,6.28455,15.8042,22.0888,15.8042,0.284513
1.53511,5.99222,1.17129,5.65636,1.32237,1.06735,1.77,1,1,2.5,7.48265,15.8042,23.2869,15.8042,0.321324
1.73197,6.49222,1.20749,5.78722,1.36239,1.1009,1.77,1,1,2.5,8.65105,15.8042,24.4553,15.8042,0.353749
1.91582,6.99222,1.24144,5.91344,1.40038,1.13248,1.77,1,1,2.5,9.79177,15.8042,25.596,15.8042,0.382551
2.08834,7.49222,1.27358,6.03528,1.43641,1.16218,1.77,1,1,2.5,10.9072,15.8042,26.7114,15.8042,0.408333
