id,x,y,z,ablated,v,bulkheadyoungs,nickdepth,nickw,nickc,bbmin
1045,-0.29453,3.43262,0.641006,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
59,-0.32248,3.43286,0.496872,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
187,-0.24417,3.43216,0.773748,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
1045,-0.29453,3.43262,0.641006,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
616,-0.169447,3.43159,0.882984,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
187,-0.24417,3.43216,0.773748,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
16,-0.0770539,3.43104,0.963998,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
616,-0.169447,3.43159,0.882984,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
16,-0.0770539,3.43104,0.963998,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
615,0.0237318,3.43065,1.00928,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
615,0.0237318,3.43065,1.00928,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
186,0.125026,3.43053,1.02309,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
186,0.125026,3.43053,1.02309,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
1044,0.226324,3.43065,1.00927,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
1044,0.226324,3.43065,1.00927,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
38,0.327109,3.43104,0.963983,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
38,0.327109,3.43104,0.963983,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
664,0.419496,3.43159,0.882975,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
664,0.419496,3.43159,0.882975,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
235,0.49421,3.43216,0.773746,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
235,0.49421,3.43216,0.773746,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
1093,0.544556,3.43261,0.641011,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
1093,0.544556,3.43261,0.641011,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
60,0.572511,3.43286,0.496896,0,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
1045,-0.29891,3.4326,0.642648,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
59,-0.327241,3.43276,0.498196,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
187,-0.245901,3.43219,0.774582,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
1045,-0.29891,3.4326,0.642648,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
616,-0.169567,3.43163,0.882642,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
187,-0.245901,3.43219,0.774582,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
16,-0.0767209,3.43106,0.962875,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
616,-0.169567,3.43163,0.882642,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
16,-0.0767209,3.43106,0.962875,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
615,0.023877,3.43066,1.00796,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
615,0.023877,3.43066,1.00796,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
186,0.125025,3.43054,1.02181,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
186,0.125025,3.43054,1.02181,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
1044,0.226173,3.43066,1.00796,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
1044,0.226173,3.43066,1.00796,1,3.49222,0.316,0.622369,0.0694444,0.124843,0.518202
