id,x,y,z,ablated,v,bulkheadyoungs,nickdepth,nickw,nickc,bbmin
1045,-0.249378,3.42832,0.639347,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
59,-0.269118,3.42856,0.497487,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
187,-0.209324,3.428,0.771053,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
1045,-0.249378,3.42832,0.639347,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
616,-0.146619,3.42761,0.882811,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
187,-0.209324,3.428,0.771053,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
16,-0.0675886,3.42731,0.971454,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
616,-0.146619,3.42761,0.882811,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
16,-0.0675886,3.42731,0.971454,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
615,0.0257649,3.4271,1.02263,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
615,0.0257649,3.4271,1.02263,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
186,0.125,3.42707,1.03923,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
186,0.125,3.42707,1.03923,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
1044,0.22423,3.42716,1.02267,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
1044,0.22423,3.42716,1.02267,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
38,0.317572,3.42733,0.971427,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
38,0.317572,3.42733,0.971427,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
664,0.396629,3.42764,0.882822,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
664,0.396629,3.42764,0.882822,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
235,0.459372,3.42792,0.771071,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
235,0.459372,3.42792,0.771071,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
1093,0.49932,3.42825,0.639341,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
1093,0.49932,3.42825,0.639341,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
60,0.51914,3.42837,0.497602,0,3.49222,10,0.994131,0.327778,0.124845,0.502464
1045,-0.324681,3.43977,0.6566,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
59,-0.349851,3.43958,0.5115,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
187,-0.262524,3.44012,0.784927,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
1045,-0.324681,3.43977,0.6566,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
616,-0.175023,3.44019,0.882601,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
187,-0.262524,3.44012,0.784927,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
16,-0.0756959,3.43962,0.950393,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
616,-0.175023,3.44019,0.882601,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
16,-0.0756959,3.43962,0.950393,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
615,0.0273412,3.43942,0.97635,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
615,0.0273412,3.43942,0.97635,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
186,0.125114,3.4395,0.976536,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
186,0.125114,3.4395,0.976536,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
1044,0.22281,3.43953,0.97623,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
1044,0.22281,3.43953,0.97623,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
38,0.325693,3.43969,0.950103,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
38,0.325693,3.43969,0.950103,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
664,0.424994,3.44007,0.882322,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
664,0.424994,3.44007,0.882322,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
235,0.512536,3.44004,0.784817,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
235,0.512536,3.44004,0.784817,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
1093,0.574459,3.43973,0.6565,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
1093,0.574459,3.43973,0.6565,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
60,0.599386,3.43952,0.511541,1,3.49222,10,0.994131,0.327778,0.124845,0.502464
1045,-0.256746,3.4472,0.645154,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
59,-0.27802,3.44747,0.499385,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
187,-0.215197,3.4471,0.778836,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
1045,-0.256746,3.4472,0.645154,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
616,-0.150183,3.44708,0.891201,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
187,-0.215197,3.4471,0.778836,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
16,-0.0685974,3.44728,0.979151,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
616,-0.150183,3.44708,0.891201,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
16,-0.0685974,3.44728,0.979151,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
615,0.0259998,3.44743,1.029,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
615,0.0259998,3.44743,1.029,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
186,0.124993,3.44754,1.04498,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
186,0.124993,3.44754,1.04498,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
1044,0.224019,3.44741,1.02898,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
1044,0.224019,3.44741,1.02898,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
38,0.318652,3.44724,0.979156,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
38,0.318652,3.44724,0.979156,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
664,0.400216,3.44704,0.891252,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
664,0.400216,3.44704,0.891252,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
235,0.465245,3.44709,0.778822,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
235,0.465245,3.44709,0.778822,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
1093,0.506784,3.44712,0.645131,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
1093,0.506784,3.44712,0.645131,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
60,0.528089,3.44757,0.499396,0,3.99222,10,1.00594,0.327778,0.124856,0.514269
1045,-0.341988,3.46437,0.666017,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
59,-0.366086,3.46442,0.514451,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
187,-0.280302,3.46428,0.799473,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
1045,-0.341988,3.46437,0.666017,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
616,-0.191609,3.46419,0.902554,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
187,-0.280302,3.46428,0.799473,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
16,-0.0880543,3.46399,0.973104,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
616,-0.191609,3.46419,0.902554,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
16,-0.0880543,3.46399,0.973104,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
615,0.0211966,3.4639,0.998183,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
615,0.0211966,3.4639,0.998183,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
186,0.125047,3.46384,0.99128,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
186,0.125047,3.46384,0.99128,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
1044,0.228904,3.46389,0.998228,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
1044,0.228904,3.46389,0.998228,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
38,0.338102,3.46394,0.973116,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
38,0.338102,3.46394,0.973116,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
664,0.441765,3.46407,0.902684,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
664,0.441765,3.46407,0.902684,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
235,0.530504,3.4642,0.799575,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
235,0.530504,3.4642,0.799575,1,3.99222,10,1.00594,0.327778,0.124856,0.514269
