p,v,maxx,maxy,maxz,maxb,v_add,bulkheadyoungs,cortexyoungs,junctionyoungs,ftot,ratot,datot,actot,tavg
0.355277,3.49222,0.909185,4.95655,1.10504,0.781519,1.77,40,1,2.5,1.4625,15.8042,17.0171,127.616,0.0859432
0.783543,3.99222,0.966893,5.06628,1.20444,0.787742,1.77,40,1,2.5,3.33395,15.8042,18.4536,127.616,0.180667
1.18953,4.49222,0.996181,5.24271,1.27162,0.792396,1.77,40,1,2.5,5.28891,15.8042,19.8701,127.616,0.266174
1.57943,4.99222,1.02538,5.43563,1.33608,0.798603,1.77,40,1,2.5,7.29204,15.8042,21.258,127.616,0.343025
1.91864,5.49222,1.05048,5.64715,1.38268,0.80614,1.77,40,1,2.5,9.28553,15.8042,22.6256,127.616,0.410399
2.24463,5.99222,1.07367,5.8389,1.42802,0.814174,1.77,40,1,2.5,11.2827,15.8042,23.9571,127.616,0.470956
2.55484,6.49222,1.09943,6.01366,1.47044,0.822396,1.77,40,1,2.5,13.266,15.8042,25.256,127.616,0.525262
2.84771,6.99222,1.11967,6.18438,1.51564,0.830417,1.77,40,1,2.5,15.229,15.8042,26.5211,127.616,0.574224
3.12931,7.49222,1.14035,6.35511,1.55126,0.838723,1.77,40,1,2.5,17.1625,15.8042,27.7706,127.616,0.618008
