p,v,maxx,maxy,maxz,maxb,v_add,bulkheadyoungs,cortexyoungs,junctionyoungs,ftot,ratot,datot,actot,tavg
0.345698,3.49222,0.912874,4.96144,1.09823,0.786753,1.77,15,1,2.5,1.42973,15.8042,17.02,55.9418,0.0840033
0.747209,3.99222,0.963492,5.10585,1.18292,0.798366,1.77,15,1,2.5,3.21509,15.8042,18.4296,55.9418,0.174452
1.12348,4.49222,1.00016,5.27779,1.25709,0.810322,1.77,15,1,2.5,5.02817,15.8042,19.8124,55.9418,0.253788
1.46568,4.99222,1.02684,5.46532,1.31434,0.824168,1.77,15,1,2.5,6.84399,15.8042,21.1917,55.9418,0.322955
1.78224,5.49222,1.05822,5.64888,1.37281,0.8389,1.77,15,1,2.5,8.63459,15.8042,22.5277,55.9418,0.383288
2.08768,5.99222,1.08361,5.82432,1.41755,0.853633,1.77,15,1,2.5,10.4012,15.8042,23.8295,55.9418,0.436482
2.35054,6.49222,1.10898,6.01274,1.454,0.868085,1.77,15,1,2.5,12.151,15.8042,25.1089,55.9418,0.483934
2.60966,6.99222,1.13594,6.1668,1.49711,0.882677,1.77,15,1,2.5,13.8339,15.8042,26.3437,55.9418,0.525132
2.87806,7.49222,1.16428,6.31819,1.52958,0.899129,1.77,15,1,2.5,15.4913,15.8042,27.5488,55.9418,0.562323
