id,x,y,z,ablated,v,bulkheadyoungs,nickdepth,nickw,nickc,bbmin
1045,-0.24887,3.42645,0.639507,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
59,-0.268206,3.42657,0.497813,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
187,-0.209029,3.42624,0.77117,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
1045,-0.24887,3.42645,0.639507,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
616,-0.146433,3.426,0.882722,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
187,-0.209029,3.42624,0.77117,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
16,-0.0676185,3.42587,0.971459,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
616,-0.146433,3.426,0.882722,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
16,-0.0676185,3.42587,0.971459,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
615,0.0258123,3.42568,1.02247,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
615,0.0258123,3.42568,1.02247,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
186,0.12502,3.42566,1.03884,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
186,0.12502,3.42566,1.03884,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
1044,0.224204,3.42569,1.02242,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
1044,0.224204,3.42569,1.02242,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
38,0.317599,3.42585,0.971424,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
38,0.317599,3.42585,0.971424,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
664,0.39649,3.426,0.882755,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
664,0.39649,3.426,0.882755,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
235,0.458975,3.42619,0.771172,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
235,0.458975,3.42619,0.771172,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
1093,0.49887,3.42641,0.639576,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
1093,0.49887,3.42641,0.639576,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
60,0.518394,3.42665,0.498024,0,3.49222,12,0.994124,0.327778,0.124847,0.502457
