id,x,y,z,ablated,v,bulkheadyoungs,nickdepth,nickw,nickc,bbmin
1045,-0.251064,3.43052,0.639087,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
59,-0.271261,3.43094,0.496722,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
187,-0.210552,3.43014,0.770943,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
1045,-0.251064,3.43052,0.639087,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
616,-0.147411,3.42983,0.882755,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
187,-0.210552,3.43014,0.770943,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
16,-0.0679654,3.42953,0.971481,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
616,-0.147411,3.42983,0.882755,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
16,-0.0679654,3.42953,0.971481,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
615,0.0257083,3.4293,1.02268,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
615,0.0257083,3.4293,1.02268,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
186,0.125033,3.4293,1.03912,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
186,0.125033,3.4293,1.03912,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
1044,0.22433,3.42929,1.02265,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
1044,0.22433,3.42929,1.02265,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
38,0.318006,3.42954,0.971534,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
38,0.318006,3.42954,0.971534,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
664,0.397428,3.42983,0.882839,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
664,0.397428,3.42983,0.882839,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
235,0.460495,3.4301,0.771023,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
235,0.460495,3.4301,0.771023,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
1093,0.501055,3.43051,0.639156,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
1093,0.501055,3.43051,0.639156,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
60,0.521249,3.43096,0.496751,0,3.49222,7,0.898898,0.263194,0.12484,0.504106
1045,-0.299697,3.43704,0.650653,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
59,-0.331615,3.43678,0.50799,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
187,-0.240134,3.43711,0.777941,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
1045,-0.299697,3.43704,0.650653,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
616,-0.159142,3.43665,0.878787,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
187,-0.240134,3.43711,0.777941,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
16,-0.0667392,3.43644,0.952221,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
616,-0.159142,3.43665,0.878787,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
16,-0.0667392,3.43644,0.952221,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
615,0.0293331,3.43616,0.988192,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
615,0.0293331,3.43616,0.988192,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
186,0.124947,3.43608,0.999209,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
186,0.124947,3.43608,0.999209,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
1044,0.220684,3.43619,0.988705,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
1044,0.220684,3.43619,0.988705,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
38,0.317231,3.43635,0.953109,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
38,0.317231,3.43635,0.953109,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
664,0.409432,3.43667,0.878949,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
664,0.409432,3.43667,0.878949,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
235,0.49016,3.43699,0.77784,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
235,0.49016,3.43699,0.77784,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
1093,0.549761,3.43684,0.650585,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
1093,0.549761,3.43684,0.650585,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
60,0.581795,3.43667,0.507998,1,3.49222,7,0.898898,0.263194,0.12484,0.504106
1045,-0.259361,3.45143,0.645943,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
59,-0.279604,3.45145,0.497986,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
187,-0.218428,3.4514,0.781574,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
1045,-0.259361,3.45143,0.645943,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
616,-0.15303,3.4515,0.895274,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
187,-0.218428,3.4514,0.781574,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
16,-0.0701629,3.45187,0.983795,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
616,-0.15303,3.4515,0.895274,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
16,-0.0701629,3.45187,0.983795,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
615,0.0255181,3.45197,1.03385,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
615,0.0255181,3.45197,1.03385,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
186,0.125007,3.45213,1.04966,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
186,0.125007,3.45213,1.04966,0,3.99222,7,0.918685,0.263194,0.124852,0.523894
