p,v,maxx,maxy,maxz,maxb,v_add,bulkheadyoungs,cortexyoungs,junctionyoungs,ftot,ratot,datot,actot,tavg
0.340132,3.49222,0.913531,4.96125,1.09786,0.788749,1.77,12.5,1,2.5,1.42569,15.8042,17.0187,48.7744,0.0837719
0.740256,3.99222,0.963309,5.10129,1.18184,0.800942,1.77,12.5,1,2.5,3.17527,15.8042,18.4169,48.7744,0.172411
1.11176,4.49222,0.997346,5.28341,1.24639,0.815304,1.77,12.5,1,2.5,4.96866,15.8042,19.8071,48.7744,0.250852
1.45333,4.99222,1.03097,5.46017,1.31549,0.831971,1.77,12.5,1,2.5,6.73926,15.8042,21.1749,48.7744,0.318266
1.75438,5.49222,1.0577,5.65175,1.36587,0.84774,1.77,12.5,1,2.5,8.48105,15.8042,22.5052,48.7744,0.376849
2.0461,5.99222,1.08853,5.82551,1.40926,0.864721,1.77,12.5,1,2.5,10.2212,15.8042,23.807,48.7744,0.429336
2.32126,6.49222,1.11764,5.99704,1.44767,0.88184,1.77,12.5,1,2.5,11.894,15.8042,25.0673,48.7744,0.474484
2.57892,6.99222,1.14386,6.15652,1.48787,0.897204,1.77,12.5,1,2.5,13.5426,15.8042,26.2942,48.7744,0.515041
2.82481,7.49222,1.17066,6.30606,1.52415,0.913212,1.77,12.5,1,2.5,15.1673,15.8042,27.496,48.7744,0.551618
