id,x,y,z,ablated,v,bulkheadyoungs,nickdepth,nickw,nickc,bbmin
1045,-0.247451,3.42488,0.639488,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
59,-0.265911,3.42501,0.498535,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
187,-0.208169,3.42482,0.771002,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
1045,-0.247451,3.42488,0.639488,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
616,-0.145957,3.42471,0.882608,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
187,-0.208169,3.42482,0.771002,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
16,-0.0674687,3.42464,0.97127,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
616,-0.145957,3.42471,0.882608,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
16,-0.0674687,3.42464,0.97127,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
615,0.0258373,3.42458,1.02223,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
615,0.0258373,3.42458,1.02223,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
186,0.125006,3.42459,1.0387,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
186,0.125006,3.42459,1.0387,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
1044,0.224185,3.42459,1.02225,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
1044,0.224185,3.42459,1.02225,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
38,0.317509,3.42462,0.971246,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
38,0.317509,3.42462,0.971246,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
664,0.395983,3.42471,0.882616,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
664,0.395983,3.42471,0.882616,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
235,0.45817,3.42487,0.771016,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
235,0.45817,3.42487,0.771016,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
1093,0.49744,3.42494,0.639484,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
1093,0.49744,3.42494,0.639484,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
60,0.51596,3.42504,0.498637,0,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
1045,-0.281824,3.43615,0.650427,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
59,-0.311523,3.43634,0.510107,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
187,-0.228268,3.43607,0.778231,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
1045,-0.281824,3.43615,0.650427,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
616,-0.152951,3.43604,0.881815,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
187,-0.228268,3.43607,0.778231,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
16,-0.0649648,3.43569,0.959179,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
616,-0.152951,3.43604,0.881815,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
16,-0.0649648,3.43569,0.959179,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
615,0.0295173,3.43538,0.998872,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
615,0.0295173,3.43538,0.998872,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
186,0.125055,3.43555,1.01139,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
186,0.125055,3.43555,1.01139,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
1044,0.220532,3.43556,0.998796,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
1044,0.220532,3.43556,0.998796,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
38,0.315269,3.43554,0.959547,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
38,0.315269,3.43554,0.959547,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
664,0.403033,3.43593,0.882001,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
664,0.403033,3.43593,0.882001,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
235,0.478273,3.43608,0.77836,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
235,0.478273,3.43608,0.77836,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
1093,0.531835,3.43619,0.650601,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
1093,0.531835,3.43619,0.650601,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
60,0.561689,3.43631,0.510323,1,3.49222,21.5,0.896741,0.263194,0.124845,0.501949
1045,-0.250091,3.43919,0.642636,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
59,-0.270813,3.43963,0.499684,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
187,-0.209506,3.439,0.774681,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
1045,-0.250091,3.43919,0.642636,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
616,-0.146529,3.43897,0.886468,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
187,-0.209506,3.439,0.774681,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
16,-0.0671605,3.43921,0.975027,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
616,-0.146529,3.43897,0.886468,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
16,-0.0671605,3.43921,0.975027,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
615,0.0262754,3.43956,1.0259,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
615,0.0262754,3.43956,1.0259,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
186,0.125049,3.43984,1.04223,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
186,0.125049,3.43984,1.04223,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
1044,0.22381,3.43957,1.02588,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
1044,0.22381,3.43957,1.02588,0,3.99222,21.5,0.900614,0.263194,0.124867,0.505822
