p,v,maxx,maxy,maxz,maxb,v_add,bulkheadyoungs,cortexyoungs,junctionyoungs,ftot,ratot,datot,actot,tavg
0.330475,3.49222,0.91426,4.98105,1.08988,0.795553,1.77,7,1,2.5,1.395,15.8042,17.0229,33.006,0.0819482
0.705573,3.99222,0.962547,5.10876,1.17294,0.816164,1.77,7,1,2.5,3.05574,15.8042,18.4003,33.006,0.16607
1.04123,4.49222,0.995896,5.29016,1.24695,0.834618,1.77,7,1,2.5,4.72111,15.8042,19.7764,33.006,0.238725
1.36821,4.99222,1.0413,5.45876,1.29414,0.86152,1.77,7,1,2.5,6.37374,15.8042,21.1124,33.006,0.301896
1.6597,5.49222,1.07374,5.63901,1.34143,0.882267,1.77,7,1,2.5,7.98734,15.8042,22.4226,33.006,0.356218
1.92549,5.99222,1.10487,5.81303,1.38556,0.903477,1.77,7,1,2.5,9.55407,15.8042,23.693,33.006,0.403244
2.18304,6.49222,1.13507,5.96656,1.43038,0.923956,1.77,7,1,2.5,11.0895,15.8042,24.9249,33.006,0.444914
2.42321,6.99222,1.16401,6.11443,1.47121,0.943674,1.77,7,1,2.5,12.5904,15.8042,26.1276,33.006,0.481881
2.64743,7.49222,1.19083,6.26081,1.50779,0.962629,1.77,7,1,2.5,14.0507,15.8042,27.3022,33.006,0.514635
