p,v,maxx,maxy,maxz,maxb,v_add,bulkheadyoungs,cortexyoungs,junctionyoungs,ftot,ratot,datot,actot,tavg
0.345213,3.49222,0.912891,4.95877,1.09855,0.785548,1.77,18,1,2.5,1.43747,15.8042,17.0193,64.5427,0.0844613
0.753276,3.99222,0.959337,5.0915,1.19239,0.793863,1.77,18,1,2.5,3.23207,15.8042,18.4235,64.5427,0.175431
1.14297,4.49222,0.999123,5.27422,1.25298,0.806535,1.77,18,1,2.5,5.09234,15.8042,19.826,64.5427,0.256852
1.47915,4.99222,1.02492,5.4746,1.31051,0.818091,1.77,18,1,2.5,6.95654,15.8042,21.2043,64.5427,0.328072
1.81334,5.49222,1.05379,5.65639,1.37326,0.83059,1.77,18,1,2.5,8.76239,15.8042,22.5482,64.5427,0.388607
2.12692,5.99222,1.08381,5.83275,1.41982,0.843999,1.77,18,1,2.5,10.5804,15.8042,23.8593,64.5427,0.443451
2.40282,6.49222,1.10702,6.00433,1.46325,0.857063,1.77,18,1,2.5,12.3566,15.8042,25.1312,64.5427,0.491684
2.67499,6.99222,1.13294,6.1675,1.50248,0.871508,1.77,18,1,2.5,14.1333,15.8042,26.3842,64.5427,0.535672
2.9255,7.49222,1.15765,6.32915,1.53602,0.884685,1.77,18,1,2.5,15.8372,15.8042,27.6042,64.5427,0.573725
