id,x,y,z,ablated,v,bulkheadyoungs,nickdepth,nickw,nickc,bbmin
1045,-0.251064,3.43052,0.639087,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
59,-0.271261,3.43094,0.496722,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
187,-0.210552,3.43014,0.770943,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
1045,-0.251064,3.43052,0.639087,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
616,-0.147411,3.42983,0.882755,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
187,-0.210552,3.43014,0.770943,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
16,-0.0679654,3.42953,0.971481,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
616,-0.147411,3.42983,0.882755,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
16,-0.0679654,3.42953,0.971481,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
615,0.0257083,3.4293,1.02268,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
615,0.0257083,3.4293,1.02268,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
186,0.125033,3.4293,1.03912,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
186,0.125033,3.4293,1.03912,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
1044,0.22433,3.42929,1.02265,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
1044,0.22433,3.42929,1.02265,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
38,0.318006,3.42954,0.971534,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
38,0.318006,3.42954,0.971534,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
664,0.397428,3.42983,0.882839,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
664,0.397428,3.42983,0.882839,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
235,0.460495,3.4301,0.771023,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
235,0.460495,3.4301,0.771023,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
1093,0.501055,3.43051,0.639156,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
1093,0.501055,3.43051,0.639156,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
60,0.521249,3.43096,0.496751,0,3.49222,7,0.705148,0.134028,0.12484,0.504106
1045,-0.257982,3.43493,0.642454,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
59,-0.281305,3.43509,0.500278,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
187,-0.213193,3.43467,0.77278,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
1045,-0.257982,3.43493,0.642454,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
616,-0.147334,3.43437,0.881904,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
187,-0.213193,3.43467,0.77278,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
16,-0.0668113,3.43406,0.96806,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
616,-0.147334,3.43437,0.881904,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
16,-0.0668113,3.43406,0.96806,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
615,0.0265327,3.43384,1.01738,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
615,0.0265327,3.43384,1.01738,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
186,0.125017,3.43376,1.03331,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
186,0.125017,3.43376,1.03331,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
1044,0.223498,3.43384,1.01734,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
1044,0.223498,3.43384,1.01734,1,3.49222,7,0.705148,0.134028,0.12484,0.504106
