p,v,maxx,maxy,maxz,maxb,v_add,bulkheadyoungs,cortexyoungs,junctionyoungs,ftot,ratot,datot,actot,tavg
0.340132,3.49222,0.913531,4.96125,1.09786,0.788749,1.77,12.5,1,2.5,1.42569,15.8042,17.0187,48.7744,0.0837719
0.736784,3.99222,0.961901,5.10155,1.18381,0.799809,1.77,12.5,1,2.5,3.17337,15.8042,18.4145,48.7744,0.17233
1.10898,4.49222,0.998577,5.2747,1.24931,0.816358,1.77,12.5,1,2.5,4.96553,15.8042,19.8067,48.7744,0.250699
1.45262,4.99222,1.03192,5.4577,1.31249,0.831957,1.77,12.5,1,2.5,6.74579,15.8042,21.1748,48.7744,0.318577
1.75686,5.49222,1.0566,5.65351,1.36394,0.847331,1.77,12.5,1,2.5,8.48691,15.8042,22.5114,48.7744,0.377005
2.03414,5.99222,1.08599,5.83589,1.40873,0.863532,1.77,12.5,1,2.5,10.2205,15.8042,23.8141,48.7744,0.429178
2.32171,6.49222,1.11871,5.99231,1.44852,0.881932,1.77,12.5,1,2.5,11.8922,15.8042,25.0654,48.7744,0.474448
2.57624,6.99222,1.14465,6.15614,1.48645,0.897321,1.77,12.5,1,2.5,13.5395,15.8042,26.2958,48.7744,0.514891
2.83184,7.49222,1.17106,6.30021,1.52527,0.912931,1.77,12.5,1,2.5,15.1585,15.8042,27.4907,48.7744,0.551405
