id,x,y,z,ablated,v,bulkheadyoungs,nickdepth,nickw,nickc,bbmin
1045,-0.249735,3.4303,0.639211,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
59,-0.269357,3.43064,0.497146,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
187,-0.209436,3.42992,0.771128,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
1045,-0.249735,3.4303,0.639211,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
616,-0.146662,3.42948,0.882735,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
187,-0.209436,3.42992,0.771128,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
16,-0.0675976,3.42912,0.971488,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
616,-0.146662,3.42948,0.882735,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
16,-0.0675976,3.42912,0.971488,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
615,0.0258704,3.42899,1.02256,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
615,0.0258704,3.42899,1.02256,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
186,0.125009,3.42895,1.03928,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
186,0.125009,3.42895,1.03928,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
1044,0.224166,3.42902,1.02259,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
1044,0.224166,3.42902,1.02259,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
38,0.317587,3.42915,0.971492,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
38,0.317587,3.42915,0.971492,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
664,0.3967,3.42947,0.882856,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
664,0.3967,3.42947,0.882856,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
235,0.459551,3.42992,0.771144,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
235,0.459551,3.42992,0.771144,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
1093,0.499717,3.4302,0.639229,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
1093,0.499717,3.4302,0.639229,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
60,0.518982,3.43044,0.497011,0,3.49222,9,0.607541,0.0694444,0.124835,0.503374
1045,-0.251722,3.43466,0.640535,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
59,-0.272318,3.43491,0.498681,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
187,-0.210462,3.43437,0.771794,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
1045,-0.251722,3.43466,0.640535,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
616,-0.146925,3.43408,0.882673,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
187,-0.210462,3.43437,0.771794,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
16,-0.0674537,3.43382,0.970523,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
616,-0.146925,3.43408,0.882673,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
16,-0.0674537,3.43382,0.970523,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
615,0.0260511,3.43366,1.02095,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
615,0.0260511,3.43366,1.02095,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
186,0.12501,3.4336,1.03723,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
186,0.12501,3.4336,1.03723,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
1044,0.223969,3.43366,1.02095,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
1044,0.223969,3.43366,1.02095,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
38,0.317472,3.43383,0.970528,1,3.49222,9,0.607541,0.0694444,0.124835,0.503374
