p,v,maxx,maxy,maxz,maxb,v_add,bulkheadyoungs,cortexyoungs,junctionyoungs,ftot,ratot,datot,actot,tavg
0.345213,3.49222,0.912891,4.95877,1.09855,0.785548,1.77,18,1,2.5,1.43747,15.8042,17.0193,64.5427,0.0844613
0.753526,3.99222,0.961387,5.09028,1.19098,0.79475,1.77,18,1,2.5,3.23101,15.8042,18.4241,64.5427,0.175369
1.13856,4.49222,0.997642,5.27906,1.25211,0.806085,1.77,18,1,2.5,5.09503,15.8042,19.8278,64.5427,0.256964
1.47397,4.99222,1.02607,5.47611,1.31003,0.817853,1.77,18,1,2.5,6.94969,15.8042,21.2028,64.5427,0.327773
1.81018,5.49222,1.05347,5.6641,1.37035,0.830102,1.77,18,1,2.5,8.76274,15.8042,22.5482,64.5427,0.388623
2.1097,5.99222,1.08175,5.8356,1.42086,0.843824,1.77,18,1,2.5,10.5745,15.8042,23.8572,64.5427,0.443242
2.39548,6.49222,1.10674,6.0085,1.46026,0.857482,1.77,18,1,2.5,12.3692,15.8042,25.1403,64.5427,0.492006
2.66291,6.99222,1.1324,6.17592,1.49883,0.871146,1.77,18,1,2.5,14.1244,15.8042,26.3887,64.5427,0.535242
2.92533,7.49222,1.15802,6.32324,1.53866,0.88487,1.77,18,1,2.5,15.8407,15.8042,27.6006,64.5427,0.573925
