id,x,y,z,ablated,v,bulkheadyoungs,nickdepth,nickw,nickc,bbmin
1045,-0.260303,3.4321,0.63931,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
59,-0.284268,3.43245,0.49604,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
187,-0.21746,3.43177,0.771774,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
1045,-0.260303,3.4321,0.63931,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
616,-0.152,3.43145,0.883426,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
187,-0.21746,3.43177,0.771774,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
16,-0.0698562,3.4312,0.971043,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
616,-0.152,3.43145,0.883426,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
16,-0.0698562,3.4312,0.971043,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
615,0.0253286,3.43103,1.02122,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
615,0.0253286,3.43103,1.02122,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
186,0.125016,3.43099,1.03719,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
186,0.125016,3.43099,1.03719,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
1044,0.224679,3.43103,1.02121,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
1044,0.224679,3.43103,1.02121,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
38,0.319863,3.43119,0.971079,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
38,0.319863,3.43119,0.971079,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
664,0.402028,3.43145,0.883457,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
664,0.402028,3.43145,0.883457,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
235,0.467476,3.43178,0.771785,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
235,0.467476,3.43178,0.771785,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
1093,0.510322,3.4321,0.639301,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
1093,0.510322,3.4321,0.639301,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
60,0.5343,3.43242,0.49605,0,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
1045,-0.329913,3.43262,0.653655,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
59,-0.351241,3.43268,0.504963,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
187,-0.271622,3.43243,0.787024,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
1045,-0.329913,3.43262,0.653655,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
616,-0.185988,3.43214,0.891271,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
187,-0.271622,3.43243,0.787024,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
16,-0.0848793,3.43181,0.963746,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
616,-0.185988,3.43214,0.891271,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
16,-0.0848793,3.43181,0.963746,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
615,0.0223786,3.43157,0.992455,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
615,0.0223786,3.43157,0.992455,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
186,0.125064,3.43149,0.989585,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
186,0.125064,3.43149,0.989585,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
1044,0.227746,3.43157,0.992501,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
1044,0.227746,3.43157,0.992501,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
38,0.334996,3.43181,0.96375,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
38,0.334996,3.43181,0.96375,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
664,0.43606,3.43213,0.891212,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
664,0.43606,3.43213,0.891212,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
235,0.521664,3.43242,0.786955,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
235,0.521664,3.43242,0.786955,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
1093,0.579942,3.43261,0.653608,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
1093,0.579942,3.43261,0.653608,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
60,0.60129,3.43267,0.504932,1,3.49222,2.15,0.998912,0.327778,0.124844,0.507246
1045,-0.279054,3.45389,0.647704,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
59,-0.305495,3.45443,0.497319,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
187,-0.232624,3.45359,0.784814,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
1045,-0.279054,3.45389,0.647704,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
616,-0.162087,3.4534,0.898763,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
187,-0.232624,3.45359,0.784814,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
16,-0.0743519,3.45334,0.986211,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
616,-0.162087,3.4534,0.898763,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
16,-0.0743519,3.45334,0.986211,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
615,0.0243572,3.45334,1.03615,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
615,0.0243572,3.45334,1.03615,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
186,0.125008,3.45337,1.05185,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
186,0.125008,3.45337,1.05185,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
1044,0.225683,3.45334,1.03617,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
1044,0.225683,3.45334,1.03617,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
38,0.32442,3.45335,0.986202,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
38,0.32442,3.45335,0.986202,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
664,0.412147,3.45339,0.898744,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
664,0.412147,3.45339,0.898744,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
235,0.482678,3.45359,0.784795,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
235,0.482678,3.45359,0.784795,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
1093,0.529047,3.4539,0.647689,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
1093,0.529047,3.4539,0.647689,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
60,0.555524,3.45442,0.497326,0,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
1045,-0.359981,3.45666,0.663354,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
59,-0.380229,3.45667,0.505236,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
187,-0.297757,3.45656,0.803796,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
1045,-0.359981,3.45666,0.663354,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
616,-0.205405,3.45636,0.912065,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
187,-0.297757,3.45656,0.803796,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
16,-0.0961924,3.45609,0.984588,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
616,-0.205405,3.45636,0.912065,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
16,-0.0961924,3.45609,0.984588,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
615,0.0181596,3.45585,1.01161,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
615,0.0181596,3.45585,1.01161,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
186,0.125036,3.45574,1.00819,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
186,0.125036,3.45574,1.00819,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
1044,0.231905,3.45586,1.01163,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
1044,0.231905,3.45586,1.01163,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
38,0.346235,3.45609,0.984551,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
38,0.346235,3.45609,0.984551,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
664,0.455444,3.45636,0.912041,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
664,0.455444,3.45636,0.912041,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
235,0.547791,3.45656,0.803783,1,3.99222,2.15,1.02266,0.327778,0.124835,0.530989
