id,x,y,z,ablated,v,bulkheadyoungs,nickdepth,nickw,nickc,bbmin
1045,-0.253716,3.43251,0.639404,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
59,-0.274814,3.43284,0.496651,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
187,-0.212819,3.4322,0.771645,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
1045,-0.253716,3.43251,0.639404,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
616,-0.148976,3.43194,0.88337,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
187,-0.212819,3.4322,0.771645,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
16,-0.0684685,3.43185,0.971456,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
616,-0.148976,3.43194,0.88337,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
16,-0.0684685,3.43185,0.971456,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
615,0.0257465,3.43172,1.02181,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
615,0.0257465,3.43172,1.02181,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
186,0.125022,3.43169,1.03795,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
186,0.125022,3.43169,1.03795,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
1044,0.224285,3.43172,1.02179,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
1044,0.224285,3.43172,1.02179,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
38,0.318508,3.43181,0.971432,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
38,0.318508,3.43181,0.971432,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
664,0.399,3.43189,0.88334,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
664,0.399,3.43189,0.88334,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
235,0.46283,3.43216,0.771606,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
235,0.46283,3.43216,0.771606,0,3.49222,4.64,0.996656,0.327778,0.124846,0.504989
